Bill No,Date,Customer,Mobile,Total Amount,Received,Balance,Payment Mode
82936,27-12-2025,Customer 42480,7066255235,1463.0,731.0,732.0,
82983,03-12-2025,Customer 685673,6049916803,8300.0,4150.0,4150.0,
83016,02-12-2025,Customer 328921,9503846325,788.0,788.0,0.0,
83031,27-12-2025,Customer 946555,6467674791,4093.0,4093.0,0.0,
83052,20-12-2025,Customer 388167,9817080665,2380.0,1190.0,1190.0,
83069,10-12-2025,Customer 82353,9304276127,17308.0,17308.0,0.0,
83103,29-12-2025,Customer 751500,7773976760,10218.0,5109.0,5109.0,
83106,20-12-2025,Customer 780854,8676801995,16710.0,8355.0,8355.0,
83116,27-12-2025,Customer 487694,8851080663,18235.0,9117.0,9118.0,
83162,28-12-2025,Customer 633183,6415768443,11509.0,5754.0,5755.0,
83164,13-12-2025,Customer 215205,6778408392,7330.0,7330.0,0.0,
83171,27-12-2025,Customer 958476,6885820521,9386.0,4693.0,4693.0,
83191,07-12-2025,Customer 816998,9922546872,5325.0,5325.0,0.0,
83194,20-12-2025,Customer 605661,6712300986,9241.0,4620.0,4621.0,
83200,25-12-2025,Customer 353920,9970641906,13507.0,6753.0,6754.0,
83238,21-12-2025,Customer 66077,9140971193,12368.0,6184.0,6184.0,
83247,19-12-2025,Customer 288784,8832938140,8891.0,8891.0,0.0,
83263,12-12-2025,Customer 547293,8473314102,8857.0,4428.0,4429.0,
83287,07-12-2025,Customer 734546,9997948388,14912.0,14912.0,0.0,
83298,18-12-2025,Customer 977267,9907563548,3813.0,3813.0,0.0,
83320,29-12-2025,Customer 981805,6911442902,14315.0,7157.0,7158.0,
83360,08-12-2025,Customer 55288,7556736775,19033.0,9516.0,9517.0,
83369,21-12-2025,Customer 344285,6994306488,9729.0,4864.0,4865.0,
83403,22-12-2025,Customer 324155,7306636106,18517.0,9258.0,9259.0,
83421,15-12-2025,Customer 28940,6341803825,15834.0,7917.0,7917.0,
83433,08-12-2025,Customer 462508,8491360322,7063.0,7063.0,0.0,
83437,27-12-2025,Customer 806527,6436539013,11632.0,11632.0,0.0,
83504,22-12-2025,Customer 202076,6276142354,8716.0,4358.0,4358.0,
83514,08-12-2025,Customer 22560,8033115787,5500.0,2750.0,2750.0,
83599,31-12-2025,Customer 589948,7735367569,11443.0,5721.0,5722.0,
83605,10-12-2025,Customer 359496,6623508598,14928.0,14928.0,0.0,
83659,03-12-2025,Customer 105519,9173592711,15480.0,15480.0,0.0,
83673,08-12-2025,Customer 265545,9309436958,16948.0,16948.0,0.0,
83727,12-12-2025,Customer 364941,8850923754,1741.0,1741.0,0.0,
83751,08-12-2025,Customer 780568,7268178390,17491.0,8745.0,8746.0,
83781,06-12-2025,Customer 389979,8774194470,16475.0,16475.0,0.0,
83797,12-12-2025,Customer 697413,8113124351,6253.0,3126.0,3127.0,
83836,24-12-2025,Customer 581477,7350749251,12309.0,6154.0,6155.0,
83840,16-12-2025,Customer 108669,8171392618,19021.0,19021.0,0.0,
83842,23-12-2025,Customer 355585,6964338355,9976.0,9976.0,0.0,
83858,13-12-2025,Customer 783579,7229899205,1435.0,717.0,718.0,
83877,04-12-2025,Customer 643249,8869348735,18290.0,9145.0,9145.0,
83901,10-12-2025,Customer 603468,6500301747,5425.0,2712.0,2713.0,
83915,21-12-2025,Customer 991132,7874481305,14535.0,7267.0,7268.0,
83922,10-12-2025,Customer 354234,8614297009,18217.0,9108.0,9109.0,
83953,24-12-2025,Customer 109146,9538789125,12661.0,12661.0,0.0,
83962,20-12-2025,Customer 210654,9537520038,6708.0,3354.0,3354.0,
84013,11-12-2025,Customer 718870,8530890727,7183.0,7183.0,0.0,
84024,08-12-2025,Customer 198884,9910529497,1629.0,814.0,815.0,
84093,14-12-2025,Customer 593358,8473979335,15968.0,7984.0,7984.0,
84101,08-12-2025,Customer 760745,7188818449,1095.0,547.0,548.0,
84146,20-12-2025,Customer 312638,8299047517,17160.0,8580.0,8580.0,
84169,25-12-2025,Customer 600167,6508243785,13016.0,6508.0,6508.0,
84174,14-12-2025,Customer 687151,8485221595,6070.0,3035.0,3035.0,
84187,25-12-2025,Customer 507583,7600732492,1872.0,936.0,936.0,
84206,21-12-2025,Customer 421560,8691193637,10216.0,5108.0,5108.0,
84251,23-12-2025,Customer 136590,8906602557,17003.0,8501.0,8502.0,
84275,05-12-2025,Customer 128723,8338617817,10664.0,5332.0,5332.0,
84290,05-12-2025,Customer 915750,8597403179,2404.0,1202.0,1202.0,
84303,28-12-2025,Customer 761448,6527752276,5563.0,5563.0,0.0,
84305,07-12-2025,Customer 600343,9207821820,6085.0,3042.0,3043.0,
84391,30-12-2025,Customer 910129,7133213286,18974.0,9487.0,9487.0,
84398,31-12-2025,Customer 721172,7263091174,12677.0,12677.0,0.0,
84436,21-12-2025,Customer 521999,8200018039,3543.0,1771.0,1772.0,
84444,18-12-2025,Customer 157910,9862210971,4421.0,2210.0,2211.0,
84468,12-12-2025,Customer 154113,8138628078,2726.0,1363.0,1363.0,
84529,25-12-2025,Customer 863565,6891371369,1688.0,844.0,844.0,
84624,05-12-2025,Customer 312255,8019637577,7872.0,7872.0,0.0,
84628,04-12-2025,Customer 202260,7031249291,15086.0,7543.0,7543.0,
84631,11-12-2025,Customer 594800,6509156780,13615.0,13615.0,0.0,
84656,25-12-2025,Customer 425771,7425636116,17169.0,8584.0,8585.0,
84659,31-12-2025,Customer 391138,7140841486,9120.0,4560.0,4560.0,
84666,13-12-2025,Customer 169731,6333612676,19135.0,9567.0,9568.0,
84676,06-12-2025,Customer 955201,6181031531,6707.0,3353.0,3354.0,
84712,08-12-2025,Customer 619013,6883021669,17858.0,8929.0,8929.0,
84757,28-12-2025,Customer 385918,6649678371,1871.0,935.0,936.0,
84764,17-12-2025,Customer 359663,7687278050,19788.0,9894.0,9894.0,
84779,16-12-2025,Customer 400914,9543606133,6338.0,3169.0,3169.0,
84782,19-12-2025,Customer 403021,9569198944,18370.0,9185.0,9185.0,
84814,30-12-2025,Customer 397348,8159130978,19550.0,9775.0,9775.0,
84866,26-12-2025,Customer 176294,9949844705,19288.0,9644.0,9644.0,
84871,24-12-2025,Customer 424453,8584050057,16781.0,8390.0,8391.0,
84893,13-12-2025,Customer 721917,7007057358,3086.0,1543.0,1543.0,
84897,06-12-2025,Customer 960812,7776752817,17784.0,17784.0,0.0,
84908,04-12-2025,Customer 607447,6359199704,19691.0,19691.0,0.0,
84909,17-12-2025,Customer 448961,9262918584,4815.0,4815.0,0.0,
84936,31-12-2025,Customer 872336,8134503216,17754.0,8877.0,8877.0,
84944,28-12-2025,Customer 577725,8090666538,1990.0,995.0,995.0,
84949,03-12-2025,Customer 143059,6269479875,5323.0,2661.0,2662.0,
84953,07-12-2025,Customer 36763,7625055310,3203.0,3203.0,0.0,
84987,28-12-2025,Customer 739374,9493344466,6459.0,3229.0,3230.0,
84997,24-12-2025,Customer 685895,7008467310,15121.0,7560.0,7561.0,
85019,24-12-2025,Customer 470099,8472643473,1387.0,693.0,694.0,
85090,18-12-2025,Customer 295741,8144790176,7862.0,3931.0,3931.0,
85119,22-12-2025,Customer 937902,9332303589,13404.0,6702.0,6702.0,
85124,21-12-2025,Customer 669422,7107298413,19029.0,9514.0,9515.0,
85167,21-12-2025,Customer 359649,7319789919,10309.0,5154.0,5155.0,
85168,29-12-2025,Customer 714085,7905946019,13121.0,6560.0,6561.0,
85170,02-12-2025,Customer 269198,9832275864,6041.0,6041.0,0.0,
85237,02-12-2025,Customer 47245,6759759092,7351.0,3675.0,3676.0,
85276,22-12-2025,Customer 551900,6330817454,15578.0,7789.0,7789.0,
85288,29-12-2025,Customer 56330,9012444358,16576.0,16576.0,0.0,
85353,08-12-2025,Customer 431903,7390317015,13682.0,13682.0,0.0,
85487,04-12-2025,Customer 204980,8514484926,12278.0,6139.0,6139.0,
85499,25-12-2025,Customer 260231,9923578137,9013.0,9013.0,0.0,
85500,29-12-2025,Customer 858787,7535061738,17900.0,17900.0,0.0,
85539,02-12-2025,Customer 185391,6981038097,13412.0,13412.0,0.0,
85561,12-12-2025,Customer 649372,9159706094,4555.0,4555.0,0.0,
85568,02-12-2025,Customer 873543,6951621521,4302.0,2151.0,2151.0,
85584,03-12-2025,Customer 861418,9721897517,17577.0,8788.0,8789.0,
85606,07-12-2025,Customer 495844,6158749874,19706.0,19706.0,0.0,
85609,26-12-2025,Customer 970177,7935910438,17263.0,8631.0,8632.0,
85610,12-12-2025,Customer 897860,7836527559,1125.0,562.0,563.0,
85616,30-12-2025,Customer 641142,6303479325,5906.0,5906.0,0.0,
85617,20-12-2025,Customer 242715,9673360366,3289.0,1644.0,1645.0,
85635,31-12-2025,Customer 282776,7579234934,8796.0,8796.0,0.0,
85676,11-12-2025,Customer 286204,7695617605,3684.0,3684.0,0.0,
85745,25-12-2025,Customer 380649,9114445979,14368.0,14368.0,0.0,
85825,21-12-2025,Customer 148368,7550594500,9915.0,4957.0,4958.0,
85827,15-12-2025,Customer 593426,7346903584,2515.0,1257.0,1258.0,
85829,02-12-2025,Customer 453312,6622021713,13272.0,13272.0,0.0,
85833,26-12-2025,Customer 147995,6535075351,6830.0,3415.0,3415.0,
85874,07-12-2025,Customer 725694,7860204381,12609.0,6304.0,6305.0,
85878,27-12-2025,Customer 195147,7543168081,1085.0,1085.0,0.0,
85899,12-12-2025,Customer 440125,8912112054,5082.0,5082.0,0.0,
85913,20-12-2025,Customer 522913,7421119803,16031.0,8015.0,8016.0,
85915,18-12-2025,Customer 84132,8219590214,12093.0,6046.0,6047.0,
85995,12-12-2025,Customer 103496,6598592673,14543.0,7271.0,7272.0,
86030,30-12-2025,Customer 762585,7445357503,3050.0,1525.0,1525.0,
86102,17-12-2025,Customer 169275,7168572316,17272.0,17272.0,0.0,
86112,04-12-2025,Customer 668572,8545450076,6534.0,3267.0,3267.0,
86144,30-12-2025,Customer 437798,9312191258,929.0,464.0,465.0,
86154,07-12-2025,Customer 963344,6562937307,15123.0,7561.0,7562.0,
86156,24-12-2025,Customer 14281,8623330378,4049.0,2024.0,2025.0,
86170,10-12-2025,Customer 380398,8552451891,7905.0,3952.0,3953.0,
86235,04-12-2025,Customer 823973,6897111832,11019.0,5509.0,5510.0,
86306,20-12-2025,Customer 736155,8107781822,5959.0,2979.0,2980.0,
86341,16-12-2025,Customer 114467,6869305572,4459.0,4459.0,0.0,
86365,14-12-2025,Customer 667445,8468778707,1677.0,1677.0,0.0,
86384,06-12-2025,Customer 843548,6219890844,16353.0,16353.0,0.0,
86432,31-12-2025,Customer 686167,9473622079,18505.0,9252.0,9253.0,
86434,18-12-2025,Customer 797415,8508811384,980.0,490.0,490.0,
86457,02-12-2025,Customer 969385,9588337584,7304.0,7304.0,0.0,
86460,03-12-2025,Customer 291014,7602875256,18939.0,9469.0,9470.0,
86626,09-12-2025,Customer 372796,6112249004,18114.0,9057.0,9057.0,
86705,20-12-2025,Customer 59503,8803171565,4597.0,2298.0,2299.0,
86721,28-12-2025,Customer 761462,9066845221,5957.0,2978.0,2979.0,
86770,16-12-2025,Customer 781951,9124439121,4247.0,4247.0,0.0,
86816,13-12-2025,Customer 382170,7043750941,8958.0,4479.0,4479.0,
86859,10-12-2025,Customer 831753,6762914574,12614.0,12614.0,0.0,
86874,23-12-2025,Customer 663922,7756831197,5191.0,5191.0,0.0,
86940,06-12-2025,Customer 646347,7986227921,17753.0,8876.0,8877.0,
86941,25-12-2025,Customer 952037,8409847709,5166.0,2583.0,2583.0,
87004,07-12-2025,Customer 223738,8273743184,18272.0,18272.0,0.0,
87005,14-12-2025,Customer 358850,7280254323,15739.0,7869.0,7870.0,
87027,06-12-2025,Customer 239372,7436948987,4474.0,2237.0,2237.0,
87044,14-12-2025,Customer 521502,9558757338,9199.0,4599.0,4600.0,
87060,30-12-2025,Customer 888312,6007834170,15080.0,15080.0,0.0,
87070,24-12-2025,Customer 180079,9523830129,5876.0,2938.0,2938.0,
87077,14-12-2025,Customer 512933,6752056544,548.0,274.0,274.0,
87084,29-12-2025,Customer 129559,6667419215,16239.0,8119.0,8120.0,
87093,26-12-2025,Customer 428765,8076264113,10908.0,5454.0,5454.0,
87100,08-12-2025,Customer 226321,6540111322,4219.0,2109.0,2110.0,
87105,21-12-2025,Customer 780568,8641141727,7598.0,3799.0,3799.0,
87114,05-12-2025,Customer 870040,8782031138,7840.0,3920.0,3920.0,
87121,10-12-2025,Customer 698584,8632148384,17850.0,8925.0,8925.0,
87144,13-12-2025,Customer 518975,6934542545,4521.0,2260.0,2261.0,
87196,28-12-2025,Customer 80119,7718413359,19645.0,9822.0,9823.0,
87216,29-12-2025,Customer 799599,9108627447,16981.0,8490.0,8491.0,
87260,22-12-2025,Customer 672375,8862816103,14928.0,14928.0,0.0,
87272,19-12-2025,Customer 501266,9145015048,6811.0,6811.0,0.0,
87351,27-12-2025,Customer 640456,7615287503,12803.0,6401.0,6402.0,
87354,12-12-2025,Customer 240036,7713244695,12506.0,6253.0,6253.0,
87371,30-12-2025,Customer 404966,7936564372,1653.0,826.0,827.0,
87401,03-12-2025,Customer 884303,9139545561,13211.0,13211.0,0.0,
87450,09-12-2025,Customer 290873,8629659236,11965.0,5982.0,5983.0,
87454,26-12-2025,Customer 271940,9655216705,9793.0,4896.0,4897.0,
87494,10-12-2025,Customer 628537,8044790878,9151.0,4575.0,4576.0,
87526,30-12-2025,Customer 39647,8304568723,18923.0,18923.0,0.0,
87594,18-12-2025,Customer 920978,7513553568,17336.0,17336.0,0.0,
87645,23-12-2025,Customer 832555,8768398232,9476.0,9476.0,0.0,
87655,10-12-2025,Customer 400018,8881345147,1237.0,618.0,619.0,
87676,03-12-2025,Customer 289130,7174995861,18896.0,9448.0,9448.0,
87785,17-12-2025,Customer 396178,8674904879,10691.0,5345.0,5346.0,
87850,22-12-2025,Customer 852687,9251809274,3169.0,3169.0,0.0,
87937,21-12-2025,Customer 83909,7915619289,13009.0,13009.0,0.0,
88027,27-12-2025,Customer 900118,6206320731,5899.0,2949.0,2950.0,
88038,12-12-2025,Customer 169491,7198321380,17593.0,8796.0,8797.0,
88039,21-12-2025,Customer 532373,6810063008,4329.0,2164.0,2165.0,
88046,24-12-2025,Customer 75156,9636173914,2557.0,2557.0,0.0,
88084,10-12-2025,Customer 801719,9413558462,8453.0,4226.0,4227.0,
88111,18-12-2025,Customer 511284,7192745905,582.0,291.0,291.0,
88132,30-12-2025,Customer 620618,9841803012,12450.0,6225.0,6225.0,
88152,12-12-2025,Customer 597483,7476527482,1581.0,790.0,791.0,
88158,14-12-2025,Customer 34468,6600462698,4730.0,4730.0,0.0,
88224,05-12-2025,Customer 984231,7388940751,17782.0,17782.0,0.0,
88228,27-12-2025,Customer 296111,6483263775,7409.0,3704.0,3705.0,
88237,31-12-2025,Customer 739554,9376074824,19186.0,9593.0,9593.0,
88244,24-12-2025,Customer 516264,7581065076,18603.0,9301.0,9302.0,
88290,06-12-2025,Customer 928209,9279202146,19019.0,9509.0,9510.0,
88342,19-12-2025,Customer 521453,6885711505,15053.0,7526.0,7527.0,
88363,17-12-2025,Customer 521994,9792611283,1587.0,793.0,794.0,
88382,04-12-2025,Customer 682327,7188494328,6489.0,3244.0,3245.0,
88433,12-12-2025,Customer 593325,8044570437,6160.0,6160.0,0.0,
88448,05-12-2025,Customer 945073,9616575410,4674.0,2337.0,2337.0,
88491,11-12-2025,Customer 184571,9396722449,11061.0,5530.0,5531.0,
88511,03-12-2025,Customer 6567,8302006082,6555.0,3277.0,3278.0,
88515,19-12-2025,Customer 999186,6831698170,4600.0,2300.0,2300.0,
88519,11-12-2025,Customer 55505,7109078098,11469.0,5734.0,5735.0,
88541,28-12-2025,Customer 517586,9594432522,1802.0,901.0,901.0,
88552,09-12-2025,Customer 492390,9472955459,8494.0,4247.0,4247.0,
88558,05-12-2025,Customer 705081,9689710511,16656.0,8328.0,8328.0,
88573,03-12-2025,Customer 331794,8595018626,8889.0,8889.0,0.0,
88607,21-12-2025,Customer 922151,7722935477,18042.0,18042.0,0.0,
88702,31-12-2025,Customer 530397,6668813621,13422.0,6711.0,6711.0,
88719,15-12-2025,Customer 411171,9050569244,17451.0,8725.0,8726.0,
88759,05-12-2025,Customer 980816,8200447044,9955.0,9955.0,0.0,
88761,21-12-2025,Customer 908538,8823712250,1076.0,538.0,538.0,
88774,12-12-2025,Customer 878245,8390206580,11195.0,11195.0,0.0,
88779,15-12-2025,Customer 352700,8725885653,16853.0,8426.0,8427.0,
88789,20-12-2025,Customer 82814,8626355354,7711.0,7711.0,0.0,
88817,28-12-2025,Customer 162982,8299892046,15450.0,15450.0,0.0,
88821,06-12-2025,Customer 226209,8463015942,12990.0,12990.0,0.0,
88824,09-12-2025,Customer 817113,7968420782,4713.0,4713.0,0.0,
88825,28-12-2025,Customer 174368,7556978105,11721.0,11721.0,0.0,
88848,19-12-2025,Customer 352642,8236564683,9815.0,9815.0,0.0,
88907,14-12-2025,Customer 826833,8540289252,14222.0,7111.0,7111.0,
88918,12-12-2025,Customer 202021,7716574111,10028.0,10028.0,0.0,
88921,13-12-2025,Customer 363313,7813061037,9922.0,4961.0,4961.0,
88940,10-12-2025,Customer 771120,7197859498,5514.0,5514.0,0.0,
88969,14-12-2025,Customer 804613,8988885150,2780.0,2780.0,0.0,
89000,26-12-2025,Customer 56316,8597025447,9918.0,4959.0,4959.0,
89018,19-12-2025,Customer 618486,7340230155,3168.0,1584.0,1584.0,
89021,23-12-2025,Customer 809599,9920906947,17002.0,8501.0,8501.0,
89041,25-12-2025,Customer 268478,7639184193,3042.0,1521.0,1521.0,
89063,19-12-2025,Customer 64416,7081353975,790.0,395.0,395.0,
89097,29-12-2025,Customer 619528,7845766209,15103.0,15103.0,0.0,
89148,18-12-2025,Customer 843717,6968552814,12000.0,6000.0,6000.0,
89176,05-12-2025,Customer 568604,6259593983,12487.0,6243.0,6244.0,
89218,20-12-2025,Customer 784456,9793306018,14538.0,7269.0,7269.0,
89267,19-12-2025,Customer 534247,9314237783,18664.0,9332.0,9332.0,
89306,24-12-2025,Customer 189941,8897875025,14912.0,7456.0,7456.0,
89394,10-12-2025,Customer 210429,9845877498,1069.0,534.0,535.0,
89402,29-12-2025,Customer 200274,7488957402,2832.0,2832.0,0.0,
89409,24-12-2025,Customer 231630,9173189177,6992.0,3496.0,3496.0,
89419,12-12-2025,Customer 344543,9444083601,5727.0,5727.0,0.0,
89426,29-12-2025,Customer 225359,8145464673,17393.0,17393.0,0.0,
89451,28-12-2025,Customer 41300,6882351258,9636.0,4818.0,4818.0,
89483,05-12-2025,Customer 78705,7837121309,3701.0,3701.0,0.0,
89486,31-12-2025,Customer 642070,8359431291,17645.0,8822.0,8823.0,
89489,04-12-2025,Customer 870110,7343645083,14266.0,7133.0,7133.0,
89498,09-12-2025,Customer 134901,9604184124,14852.0,14852.0,0.0,
89500,30-12-2025,Customer 212871,9369531532,19585.0,9792.0,9793.0,
89506,11-12-2025,Customer 986174,7907728831,1332.0,666.0,666.0,
89510,29-12-2025,Customer 131431,6871083377,864.0,864.0,0.0,
89530,16-12-2025,Customer 706348,7466412305,3181.0,1590.0,1591.0,
89555,21-12-2025,Customer 236511,6627770199,7526.0,3763.0,3763.0,
89584,20-12-2025,Customer 923869,7149449298,9758.0,4879.0,4879.0,
89597,23-12-2025,Customer 822061,9724236591,6880.0,6880.0,0.0,
89608,28-12-2025,Customer 987604,9713074075,9870.0,9870.0,0.0,
89639,24-12-2025,Customer 823657,6858813224,12952.0,6476.0,6476.0,
89652,20-12-2025,Customer 653425,9722751939,17838.0,17838.0,0.0,
89670,10-12-2025,Customer 252385,6351884606,6931.0,3465.0,3466.0,
89671,19-12-2025,Customer 137546,7612885556,5282.0,2641.0,2641.0,
89684,29-12-2025,Customer 38861,9627176073,15612.0,7806.0,7806.0,
89753,29-12-2025,Customer 686660,6845708026,16862.0,8431.0,8431.0,
89772,06-12-2025,Customer 82838,7995804518,2067.0,2067.0,0.0,
89775,30-12-2025,Customer 421946,7037103315,11071.0,5535.0,5536.0,
89803,20-12-2025,Customer 262616,7156414929,17021.0,17021.0,0.0,
89810,07-12-2025,Customer 82871,9936316446,2003.0,2003.0,0.0,
89835,06-12-2025,Customer 772396,8239254942,7468.0,3734.0,3734.0,
89852,26-12-2025,Customer 426630,8384548525,883.0,441.0,442.0,
89858,29-12-2025,Customer 282402,8775189518,12545.0,12545.0,0.0,
89899,26-12-2025,Customer 583902,6524587158,661.0,661.0,0.0,
89927,24-12-2025,Customer 654181,6898975683,18830.0,9415.0,9415.0,
89960,15-12-2025,Customer 280223,9223709086,12256.0,12256.0,0.0,
89997,23-12-2025,Customer 593386,6376373076,4495.0,2247.0,2248.0,
90025,14-12-2025,Customer 932405,9597778224,12366.0,6183.0,6183.0,
90105,23-12-2025,Customer 385495,8331122820,15063.0,7531.0,7532.0,
90120,10-12-2025,Customer 983990,7678523523,9598.0,4799.0,4799.0,
90142,16-12-2025,Customer 288389,9292872240,17832.0,17832.0,0.0,
90179,21-12-2025,Customer 980751,9033304617,12091.0,12091.0,0.0,
90190,16-12-2025,Customer 745743,6180845109,7141.0,7141.0,0.0,
90214,19-12-2025,Customer 812438,6728476316,2406.0,2406.0,0.0,
90217,13-12-2025,Customer 734561,6824312667,1642.0,1642.0,0.0,
90218,02-12-2025,Customer 174848,7847789217,16323.0,8161.0,8162.0,
90220,06-12-2025,Customer 110156,6386604307,18366.0,9183.0,9183.0,
90223,08-12-2025,Customer 964274,9117647371,559.0,279.0,280.0,
90261,16-12-2025,Customer 715045,6288666924,14843.0,14843.0,0.0,
90287,17-12-2025,Customer 91329,9970101518,16395.0,8197.0,8198.0,
90290,07-12-2025,Customer 15891,7928032832,11945.0,5972.0,5973.0,
90368,30-12-2025,Customer 119354,9853444081,10708.0,5354.0,5354.0,
90387,30-12-2025,Customer 843780,8959503955,10732.0,10732.0,0.0,
90442,17-12-2025,Customer 964032,9113412199,13687.0,6843.0,6844.0,
90475,23-12-2025,Customer 200671,9731967401,9389.0,4694.0,4695.0,
90506,07-12-2025,Customer 506457,8231171175,10578.0,5289.0,5289.0,
90528,31-12-2025,Customer 846184,6778606868,4964.0,4964.0,0.0,
90531,16-12-2025,Customer 900805,8818488384,13761.0,13761.0,0.0,
90534,02-12-2025,Customer 350490,9109107898,17453.0,17453.0,0.0,
90543,23-12-2025,Customer 621986,6644310620,13161.0,6580.0,6581.0,
90550,21-12-2025,Customer 735307,8372010887,17342.0,17342.0,0.0,
90563,12-12-2025,Customer 444411,9474358543,12265.0,12265.0,0.0,
90577,06-12-2025,Customer 694510,7955005402,6460.0,6460.0,0.0,
90587,09-12-2025,Customer 819867,7644710575,17010.0,8505.0,8505.0,
90607,25-12-2025,Customer 567099,9262900749,17540.0,8770.0,8770.0,
90640,13-12-2025,Customer 130988,6535003453,3885.0,3885.0,0.0,
90701,02-12-2025,Customer 280382,9471013892,2445.0,1222.0,1223.0,
90703,07-12-2025,Customer 757012,7708798403,13323.0,6661.0,6662.0,
90729,31-12-2025,Customer 394366,8877267650,6661.0,3330.0,3331.0,
90747,25-12-2025,Customer 482385,7962115608,3401.0,1700.0,1701.0,
90752,03-12-2025,Customer 946634,7242497652,5027.0,2513.0,2514.0,
90764,27-12-2025,Customer 373660,9839098278,2671.0,1335.0,1336.0,
90797,12-12-2025,Customer 353097,7477156688,19799.0,9899.0,9900.0,
90803,24-12-2025,Customer 440571,8570957086,14708.0,7354.0,7354.0,
90815,20-12-2025,Customer 407836,6731891217,11178.0,5589.0,5589.0,
90816,28-12-2025,Customer 957156,9168352246,5628.0,2814.0,2814.0,
